id;the_geom;osm_id;name;ref;type;oneway;bridge;maxspeed
roads.3623;MULTILINESTRING ((1.4367232 43.5904706, 1.4366635 43.5903925, 1.4365717 43.5902727, 1.43653 43.5901807, 1.4365138 43.5901155, 1.4365416 43.5897261, 1.4365533 43.58962, 1.4365797 43.5895628, 1.4367462 43.5893185, 1.43684 43.5891119, 1.4368501 43.5890608, 1.4368364 43.5887313, 1.4368866 43.5886185));31251275;Allée Alfred Mayssonnié;;unclassified;0;0;50
roads.3624;MULTILINESTRING ((1.4384117 43.5899774, 1.4382643 43.5900921, 1.4379157 43.5904192));31251279;;;service;0;0;0
roads.3625;MULTILINESTRING ((1.4379157 43.5904192, 1.4377356 43.590364, 1.4375537 43.5902817, 1.4373934 43.5901711, 1.4372785 43.5900882, 1.4372761 43.5900325, 1.4377464 43.589598, 1.4378382 43.5895623, 1.4379881 43.5894981));31251370;;;service;0;0;0
roads.3626;MULTILINESTRING ((1.4177328 43.5925299, 1.417684 43.5927435, 1.4176802 43.5927601, 1.4177102 43.5927811, 1.4177143 43.592804, 1.4177194 43.5928318, 1.4177247 43.592861, 1.4177293 43.5928865, 1.4177345 43.5929153, 1.4177407 43.5929491, 1.4178755 43.5929926, 1.4180304 43.5930287, 1.4181668 43.5930378, 1.4182753 43.5930293, 1.4184107 43.5930318, 1.4184903 43.5930389, 1.4186133 43.5930384, 1.4186861 43.5930328, 1.4187455 43.5930273));31251413;;;footway;0;0;0
roads.3627;MULTILINESTRING ((1.4991518 43.5713202, 1.4990785 43.5712961, 1.4990606 43.5712589, 1.4990931 43.5712069));31540778;;;service;1;0;0
roads.3628;MULTILINESTRING ((1.4241494 43.5966102, 1.4242 43.596551, 1.4242778 43.5965313, 1.424703 43.596607, 1.4255144 43.5967607, 1.4259006 43.5968353, 1.4263979 43.5969313, 1.4269117 43.5970276, 1.4269614 43.5971354));31608435;Avenue Étienne Billières;;service;1;0;50
roads.3629;MULTILINESTRING ((1.4088951 43.5934762, 1.4086921 43.5935096, 1.4085688 43.5935057, 1.4085031 43.5934873, 1.4084534 43.5934611, 1.4083636 43.5934737, 1.4081195 43.5934883, 1.4079706 43.5934863, 1.4078701 43.5934659, 1.4076702 43.593395));31619920;;;cycleway;0;0;0
roads.3630;MULTILINESTRING ((1.4091564 43.5934383, 1.4088951 43.5934762));31619921;;;cycleway;0;0;0
roads.3631;MULTILINESTRING ((1.4091708 43.5933407, 1.4091252 43.5933727, 1.4091078 43.593395, 1.4090957 43.5934174, 1.4090876 43.5934562, 1.4090903 43.5934808, 1.4090921 43.5935035, 1.4091066 43.5935616, 1.4091318 43.5936192));31646150;Rue de Négogousses;;residential;1;0;50
roads.3632;MULTILINESTRING ((1.4168 43.5769466, 1.4168826 43.5770878, 1.4169205 43.5771081, 1.4169813 43.5771067, 1.4174416 43.5769767, 1.4174944 43.5769364, 1.4175103 43.5768925, 1.4173825 43.5766759));31646502;Rue Fourcade;;residential;0;0;0
roads.3633;MULTILINESTRING ((1.4271357 43.5970503, 1.4277584 43.5971599, 1.4287638 43.5973481, 1.4288546 43.5974723));31648797;Avenue Étienne Billières;;service;1;0;0
roads.3634;MULTILINESTRING ((1.4295514 43.5976374, 1.4294736 43.5976743, 1.4282191 43.5974466));31648934;Avenue Étienne Billières;;service;1;0;0
roads.3635;MULTILINESTRING ((1.4153879 43.5899096, 1.4153192 43.590027, 1.4149918 43.5906472, 1.4148543 43.5906431));31648978;;;cycleway;0;0;0
roads.3636;MULTILINESTRING ((1.4147835 43.5906244, 1.4146227 43.5908811, 1.4144607 43.5912246, 1.4143804 43.5913825));31649142;Rue du 14 Juillet;;residential;0;0;30
roads.3637;MULTILINESTRING ((1.4333944 43.5854045, 1.4341645 43.5851846));31661419;;;footway;0;0;0
roads.3638;MULTILINESTRING ((1.4352452 43.5848334, 1.4347008 43.5849952, 1.4348199 43.5852242, 1.4343367 43.585362, 1.4342761 43.5853774, 1.4341966 43.5852392, 1.4341645 43.5851846, 1.4338006 43.5844956, 1.4337892 43.5844758, 1.4346935 43.5844328, 1.4356243 43.584419, 1.4367412 43.5844066, 1.436799 43.5843997, 1.4370118 43.584361));31661422;;;footway;0;0;0
roads.3639;MULTILINESTRING ((1.4281576 43.5973433, 1.4280867 43.5973967, 1.4280721 43.597407, 1.4266493 43.5971617, 1.4251654 43.5968925, 1.4244318 43.596761, 1.4237873 43.5966455, 1.4236487 43.5966207, 1.423605 43.5965409));31666738;Avenue Étienne Billières;;service;1;0;0
roads.3640;MULTILINESTRING ((1.4043564 43.6050252, 1.4044355 43.6051922, 1.4045227 43.6053447, 1.4045817 43.6054379, 1.4046688 43.6055399, 1.4047628 43.6056311, 1.4049049 43.605736, 1.405043 43.6058195, 1.4052872 43.6059428, 1.4059296 43.6062322, 1.406499 43.6065391));31735275;;;motorway_link;1;0;50
roads.3641;MULTILINESTRING ((1.4042088 43.6046493, 1.4043564 43.6050252));31735276;;A 624;motorway;1;1;50
roads.3642;MULTILINESTRING ((1.4165031 43.5681728, 1.4164809 43.5680053, 1.4164835 43.567862, 1.4165121 43.5677289, 1.4165696 43.5675962, 1.4166511 43.5674594, 1.4167683 43.5672991, 1.4169601 43.5671058));31735366;;;motorway_link;1;0;70
roads.3643;MULTILINESTRING ((1.4169364 43.5687585, 1.4167642 43.5686118, 1.4166482 43.5684776, 1.416559 43.568325, 1.4165031 43.5681728));31735374;;;motorway_link;1;1;70
roads.3644;MULTILINESTRING ((1.4187795 43.5690588, 1.4184433 43.5690844, 1.41817 43.5690959, 1.417938 43.5690883, 1.4177159 43.5690643, 1.4174768 43.5690155, 1.4172364 43.568931, 1.4170885 43.5688577, 1.4169364 43.5687585));31735382;;;motorway_link;1;0;70
roads.3645;MULTILINESTRING ((1.4202519 43.6006178, 1.4203654 43.6006042, 1.420713 43.600545, 1.4212387 43.600477, 1.4219021 43.600512, 1.4226034 43.6005448, 1.4229581 43.6005652, 1.4232331 43.6005773, 1.4238922 43.6005734, 1.4240192 43.6005657, 1.4240364 43.6005647, 1.4241236 43.6005521, 1.4245846 43.6004743, 1.4246526 43.6004627, 1.4257108 43.6001995, 1.4257971 43.6001782, 1.4261017 43.6001014, 1.4262184 43.6000631, 1.4266026 43.5999033, 1.4269164 43.5997761, 1.4269989 43.599745, 1.4270088 43.5997409, 1.427521 43.5995473));31798965;Rue des Fontaines;;residential;1;0;50
roads.3646;MULTILINESTRING ((1.4844825 43.5563139, 1.4846047 43.5563511));31837658;;;path;0;1;0
roads.3647;MULTILINESTRING ((1.4846047 43.5563511, 1.4849212 43.5564941, 1.4853216 43.5566786, 1.4860206 43.5569502, 1.4865104 43.5571295, 1.4869818 43.5573152, 1.4872886 43.5574747, 1.4874615 43.5575734, 1.4876951 43.557741, 1.4878692 43.5578847, 1.4880052 43.5580178, 1.4881435 43.5581879, 1.4883008 43.5583972, 1.4884203 43.5586322, 1.4886067 43.5590193, 1.4886437 43.5590712, 1.4887033 43.5591129, 1.4888192 43.5591622, 1.4888819 43.5591992, 1.4889106 43.5592589, 1.4889017 43.5593768, 1.4888435 43.5598618, 1.4888529 43.559925, 1.4888863 43.5599781, 1.4889517 43.5600122, 1.4890426 43.5600322));31837661;;;cycleway;0;0;0
roads.3648;MULTILINESTRING ((1.4846231 43.556265, 1.4845274 43.5562306));31837673;Avenue Pierre-Georges Latécoère;;primary;1;1;70
roads.3649;MULTILINESTRING ((1.4845274 43.5562306, 1.4838839 43.5560142, 1.4837409 43.5559661));31837675;Avenue Pierre-Georges Latécoère;D 813;primary;1;0;70
roads.3650;MULTILINESTRING ((1.4954077 43.5568126, 1.4955108 43.5566444, 1.4955907 43.5565721, 1.4957053 43.5565186, 1.4958239 43.5565012, 1.4959595 43.5565142, 1.4960856 43.5565421, 1.496161 43.5565491, 1.4962441 43.5565364, 1.4963501 43.5564961, 1.4964254 43.5564474, 1.4964919 43.5563718, 1.4965283 43.5563098, 1.4965664 43.5562209));31839080;Bretelle des Cosmonautes;;secondary_link;1;0;0
roads.3651;MULTILINESTRING ((1.4956044 43.5587833, 1.4952311 43.5584696, 1.4950256 43.5582929, 1.494953 43.5582085, 1.4949119 43.5581341, 1.4948968 43.5580477, 1.4948982 43.5579316, 1.4949576 43.5577187, 1.4950235 43.5575398, 1.4954077 43.5568126));31839083;Bretelle des Cosmonautes;;secondary_link;0;0;0
roads.3652;MULTILINESTRING ((1.4976538 43.5536079, 1.497752 43.5536771, 1.497814 43.5537388, 1.4978518 43.5538149, 1.4978594 43.5538844, 1.4978466 43.5539694, 1.4977872 43.5540923));31839086;;;tertiary;0;0;0
roads.3653;MULTILINESTRING ((1.4970542 43.5526863, 1.4970562 43.5529589, 1.4970348 43.5532077, 1.4970422 43.5533094, 1.4970714 43.5533842, 1.4971398 43.5534584, 1.4972171 43.5534994, 1.4973271 43.5535237, 1.4974424 43.553546, 1.4975604 43.5535752, 1.4976538 43.5536079));31839096;;;secondary;1;0;0
roads.3654;MULTILINESTRING ((1.491842 43.5547658, 1.4920163 43.5547153, 1.4921491 43.5546842, 1.4922953 43.5546628, 1.4924642 43.5546472, 1.4925876 43.5546424, 1.4927432 43.5546472, 1.4929068 43.5546599, 1.4930543 43.5546793, 1.4932072 43.5547065, 1.4933963 43.5547551, 1.4935921 43.5548095, 1.4937638 43.5548552, 1.4939073 43.5548854, 1.494083 43.5549165, 1.4942412 43.554932, 1.4943954 43.5549378, 1.494555 43.5549369, 1.4947052 43.5549271, 1.4949131 43.5549038, 1.4950807 43.5548737, 1.4952497 43.5548319, 1.4954589 43.5547639, 1.4956118 43.5547017, 1.4957272 43.5546463, 1.4958478 43.5545811, 1.4959793 43.5544908, 1.4961107 43.5543936, 1.496306 43.5542201));31839103;;;motorway_link;1;1;50
roads.3655;MULTILINESTRING ((1.4392405 43.582745, 1.4393272 43.5829933, 1.4394694 43.583506, 1.4395756 43.5839779));31859871;Avenue du Maréchal de Lattre de Tassigny;;primary;1;0;50
roads.3656;MULTILINESTRING ((1.4410201 43.590125, 1.4409841 43.590042, 1.4408615 43.5897732, 1.4407619 43.5896172, 1.440574 43.5893592, 1.4404057 43.5891609, 1.4401308 43.5888706, 1.4399681 43.5886872, 1.4398329 43.5885155, 1.4398031 43.5884756, 1.4397137 43.5883533));31859930;Boulevard du Maréchal Juin;;primary;1;0;50
roads.3657;MULTILINESTRING ((1.4395756 43.5839779, 1.439614 43.5841858));31859946;Boulevard du Maréchal Juin;;primary;1;0;50
roads.3658;MULTILINESTRING ((1.439614 43.5841858, 1.4396548 43.5844453, 1.4396697 43.5846331, 1.4396729 43.5848621, 1.4396393 43.5851694, 1.4395893 43.5854213, 1.4395295 43.586027, 1.4395027 43.5862859, 1.4394661 43.5864726, 1.4394329 43.5866601, 1.4394077 43.5869065, 1.4394157 43.5871621, 1.4394615 43.5874633, 1.4395279 43.5876964, 1.4396505 43.5880017, 1.4397914 43.5882448, 1.4398601 43.5883502, 1.4399324 43.5884387, 1.4400422 43.5885692, 1.4402462 43.5888029, 1.4406882 43.5893175, 1.4408956 43.5895789, 1.4410021 43.5897348, 1.4411473 43.5900318));31859947;Boulevard du Maréchal Juin;;primary;1;0;50
roads.3659;MULTILINESTRING ((1.5004903 43.5487626, 1.5004114 43.5487341, 1.5003132 43.5487227, 1.5002383 43.5487281, 1.5001693 43.5487456, 1.5000954 43.5487757, 1.5000003 43.548835, 1.499901 43.5489157, 1.4997026 43.5491073, 1.4983298 43.5503911, 1.4979346 43.5508304));31864856;;;tertiary;1;0;0
roads.3660;MULTILINESTRING ((1.4846361 43.5562138, 1.4855859 43.5565566, 1.486485 43.5568367, 1.4871063 43.5570372, 1.487615 43.5571654, 1.4881729 43.5572851, 1.4882693 43.5573073, 1.4883553 43.5573179, 1.488457 43.5573093, 1.488536 43.5572954));31864857;Avenue Pierre-Georges Latécoère;;primary;1;0;70
roads.3661;MULTILINESTRING ((1.4939467 43.5579322, 1.4939334 43.5571893));31865903;;;motorway_link;1;0;50
roads.3662;MULTILINESTRING ((1.4938536 43.5551429, 1.4939931 43.5552469, 1.4940964 43.5553353, 1.4941755 43.555417, 1.4942788 43.555555));31865904;;;motorway_link;1;1;0
roads.3663;MULTILINESTRING ((1.4944102 43.5551536, 1.4944786 43.5552401, 1.4945456 43.5553402, 1.4945953 43.5554267, 1.4946207 43.5554918, 1.4946493 43.5555969, 1.4946529 43.5556852, 1.4946556 43.5557649, 1.4946489 43.5558495, 1.4946234 43.5559826, 1.4945738 43.5561848, 1.4944357 43.5567193));31865905;;;motorway_link;1;0;0
roads.3664;MULTILINESTRING ((1.4917079 43.5549942, 1.4918675 43.554933, 1.4920177 43.5548854, 1.4921987 43.5548445, 1.4923704 43.5548202, 1.492538 43.5548066, 1.4926574 43.5548086));31865906;;;motorway_link;1;1;0
roads.3665;MULTILINESTRING ((1.4926574 43.5548086, 1.4928438 43.5548163, 1.4930195 43.5548377, 1.4932421 43.5548854, 1.493403 43.5549291, 1.4935653 43.5549932, 1.4937168 43.5550632, 1.4938536 43.5551429));31865907;;;motorway_link;1;0;0
roads.3666;MULTILINESTRING ((1.4920472 43.5545432, 1.4921799 43.554518, 1.4923301 43.5544995, 1.4925165 43.5544869, 1.4926748 43.5544849, 1.4928424 43.5544908, 1.4930034 43.5545034, 1.4931563 43.5545296, 1.4933225 43.5545617, 1.4934875 43.5546084, 1.4936297 43.5546589, 1.4937758 43.5547182, 1.4939086 43.5547852, 1.4940119 43.5548397, 1.4941245 43.5549077, 1.4942063 43.5549748, 1.4943136 43.5550622, 1.4944102 43.5551536));31865910;;;motorway_link;1;1;0
roads.3667;MULTILINESTRING ((1.4520155 43.5733438, 1.4520595 43.573371, 1.4523986 43.5734498));31872282;;;footway;0;0;0
roads.3668;MULTILINESTRING ((1.4523986 43.5734498, 1.4523748 43.5734931, 1.4523092 43.5736249));31872283;;;footway;0;0;0
roads.3669;MULTILINESTRING ((1.4520147 43.5739493, 1.451886 43.573903, 1.4518342 43.5738479, 1.4517819 43.5737998, 1.4516665 43.5737454));31872284;;;motorway_link;1;0;0
roads.3670;MULTILINESTRING ((1.452189 43.5735311, 1.4522517 43.5736145, 1.4523092 43.5736249, 1.4523243 43.5736276, 1.4524194 43.5736263, 1.4524668 43.573603));31872286;Avenue des Écoles Jules Julien;;service;1;0;0
roads.3671;MULTILINESTRING ((1.452399 43.5737465, 1.4523203 43.5737941));31872287;Avenue des Écoles Jules Julien;;residential;0;0;0
roads.3672;MULTILINESTRING ((1.4524761 43.5733065, 1.4525664 43.5733635, 1.4525821 43.573403));31872288;;;service;0;0;0
roads.3673;MULTILINESTRING ((1.452903 43.5730737, 1.4531212 43.5730524, 1.4533807 43.5732178));31872290;;;service;0;0;0
roads.3674;MULTILINESTRING ((1.4558942 43.5734708, 1.4561739 43.5732994, 1.4566566 43.5730037, 1.4563464 43.5727028));31872292;Rue des Néfliers;;residential;0;0;0
roads.3675;MULTILINESTRING ((1.4556078 43.5731145, 1.4553891 43.5732174, 1.4557377 43.5735736, 1.4559144 43.5734903));31872294;;;service;0;0;0
roads.3676;MULTILINESTRING ((1.4577004 43.5721733, 1.4592653 43.5720946));31872460;;A 620;motorway;1;0;90
roads.3677;MULTILINESTRING ((1.4557535 43.5722628, 1.4565216 43.5722248, 1.4577004 43.5721733));31872461;;A 620;motorway;1;0;90
roads.3678;MULTILINESTRING ((1.4461072 43.5752966, 1.4459171 43.5750274));31872519;;;unclassified;0;1;50
roads.3679;MULTILINESTRING ((1.4459171 43.5750274, 1.4458177 43.5748845));31872520;;;unclassified;0;0;50
roads.3680;MULTILINESTRING ((1.4474192 43.5780799, 1.444082 43.5762268));31872650;;;path;0;0;0
roads.3681;MULTILINESTRING ((1.4592653 43.5720946, 1.4600279 43.5720515));31872853;;A 620;motorway;1;0;90
roads.3682;MULTILINESTRING ((1.4600279 43.5720515, 1.4609903 43.5720148));31872854;;A 620;motorway;1;0;90
roads.3683;MULTILINESTRING ((1.4600319 43.5722083, 1.4592802 43.5722494));31872856;;A 620;motorway;1;0;90
roads.3684;MULTILINESTRING ((1.4559659 43.5724102, 1.4554645 43.5724366, 1.4549039 43.5724648, 1.4545459 43.572493, 1.4542441 43.5725241, 1.4540175 43.5725503, 1.4537948 43.5725804, 1.4535467 43.5726173, 1.4533469 43.5726504, 1.453139 43.5726931, 1.4529419 43.5727378, 1.4526616 43.5728097, 1.4521413 43.5729661, 1.451692 43.5731284, 1.4510845 43.5733431, 1.4504702 43.5735686, 1.4496495 43.5738814));31872857;;A 620;motorway;1;0;90
roads.3685;MULTILINESTRING ((1.4615093 43.5721597, 1.4610046 43.5721684));31872858;;A 620;motorway;1;0;90
roads.3686;MULTILINESTRING ((1.4610046 43.5721684, 1.4600319 43.5722083));31872859;;A 620;motorway;1;0;90
roads.3687;MULTILINESTRING ((1.4654128 43.5732615, 1.4656837 43.5734471, 1.4658782 43.5735763, 1.4661182 43.5737123, 1.4663194 43.5738192, 1.4665394 43.5739222, 1.4667888 43.5740174, 1.4670557 43.574102, 1.4673199 43.5741739, 1.4676391 43.5742409, 1.467922 43.5742817, 1.4682063 43.5743118, 1.4684397 43.5743245, 1.4686717 43.5743293, 1.4689064 43.5743254, 1.4691599 43.5743089, 1.4694482 43.5742798, 1.4697137 43.5742351, 1.4699055 43.5741952, 1.470104 43.5741496, 1.4702663 43.5741029, 1.4704326 43.5740514));31872860;;A 620;motorway;1;0;90
roads.3688;MULTILINESTRING ((1.4609903 43.5720148, 1.4614552 43.5720033, 1.4617784 43.5720101));31872861;;A 620;motorway;1;0;90
roads.3689;MULTILINESTRING ((1.4603689 43.5713478, 1.4602692 43.5713703, 1.4601412 43.5714107, 1.4600499 43.5714501, 1.4600096 43.5714773, 1.4599526 43.5715256, 1.4599197 43.5715807, 1.459886 43.5716368, 1.4598622 43.571677, 1.4598319 43.5716961, 1.4597984 43.5717015, 1.4597486 43.5716958, 1.4597013 43.5716799, 1.4596368 43.5716748, 1.4595629 43.5716805, 1.4595076 43.571691, 1.4594692 43.5717214, 1.4594096 43.5718676));31872864;;;path;0;0;0
roads.3690;MULTILINESTRING ((1.45948 43.5729022, 1.4595384 43.5731139, 1.4596427 43.5732193, 1.4596458 43.5732206, 1.4596589 43.5732428));31872865;;;path;0;0;0
roads.3691;MULTILINESTRING ((1.4600961 43.5726574, 1.4607448 43.5724465, 1.4607715 43.5724633, 1.4607981 43.5724801, 1.4608381 43.5724925));31872866;;;path;0;0;0
roads.3692;MULTILINESTRING ((1.4609267 43.5718331, 1.4602143 43.5718141, 1.4598319 43.5716961));31872867;;;path;0;0;0
roads.3693;MULTILINESTRING ((1.4557041 43.5720675, 1.4558887 43.5721259));31873263;;;footway;0;0;0
roads.3694;MULTILINESTRING ((1.4502451 43.5784196, 1.4498865 43.5792532));31896313;Avenue Jules Julien;;secondary;0;0;50
roads.3695;MULTILINESTRING ((1.4500269 43.5793625, 1.4499921 43.5793334, 1.4499861 43.5793047, 1.4501 43.5790043, 1.450296 43.5785456, 1.4502451 43.5784196));31896314;Avenue Jules Julien;;residential;0;0;0
roads.3696;MULTILINESTRING ((1.4409489 43.5788265, 1.4411765 43.5791699, 1.4412635 43.5793012, 1.4413628 43.5796358, 1.4414347 43.579745));31896669;Rue de Grasse;;service;0;0;0
roads.3697;MULTILINESTRING ((1.4417423 43.5796478, 1.4419181 43.5799232, 1.4420259 43.580092, 1.442006 43.5801707, 1.4418067 43.5802399, 1.4417441 43.5802408));31896671;Gare Bus;;service;1;0;0
roads.3698;MULTILINESTRING ((1.4424431 43.5800549, 1.442393 43.5800713, 1.4422357 43.5801227, 1.4421399 43.580154, 1.4421171 43.5801569, 1.442006 43.5801707));31896769;;;footway;0;0;0
roads.3699;MULTILINESTRING ((1.4429073 43.5774419, 1.4426826 43.5775105, 1.4414146 43.5777719, 1.4407475 43.5778136, 1.4406876 43.5778341));31896770;;;path;0;0;0
roads.3700;MULTILINESTRING ((1.4414146 43.5777719, 1.4413042 43.5779085, 1.4411914 43.5780187, 1.4411201 43.5781465, 1.4410927 43.5781957));31896771;;;path;0;0;0
roads.3701;MULTILINESTRING ((1.4506932 43.5883878, 1.4505942 43.5883331, 1.4496445 43.5877248, 1.449192 43.5874233, 1.4490764 43.5873567, 1.4490498 43.587347, 1.4489532 43.5873115, 1.4487708 43.5872477, 1.4484085 43.5871211, 1.4482921 43.5870804, 1.4482689 43.5870726, 1.4472101 43.5867158, 1.4470667 43.5866675, 1.4469916 43.5866477));31897098;Rue du Gorp;;residential;1;0;30
roads.3702;MULTILINESTRING ((1.4535679 43.5905805, 1.453519 43.59051, 1.4526962 43.5893235, 1.4526836 43.589303, 1.452658 43.5892612, 1.4526216 43.5892084, 1.4521172 43.5884761, 1.45183 43.5880591, 1.4518161 43.588042, 1.4518021 43.5880249));31897209;Rue d'Auriol;;residential;1;0;30
roads.3703;MULTILINESTRING ((1.4551357 43.5860884, 1.454173 43.586638, 1.4541329 43.5866609, 1.454095 43.5866824, 1.4532876 43.5871408, 1.4532163 43.5871745));31897440;Rue de la Tannerie;;residential;1;0;0
roads.3704;MULTILINESTRING ((1.4556974 43.5867871, 1.4563728 43.58761, 1.4564054 43.5876497, 1.4573823 43.5888346, 1.4574046 43.5888614, 1.4574268 43.5888881));31897441;Rue des Pyrénées;;residential;1;0;0
roads.3705;MULTILINESTRING ((1.4589989 43.5914465, 1.4590954 43.5914322, 1.4591688 43.5913554, 1.45925 43.5912693, 1.4592896 43.5912255, 1.459305 43.5912027, 1.4593166 43.5911805));31897846;;;service;0;0;0
roads.3706;MULTILINESTRING ((1.4590954 43.5914322, 1.4591701 43.5914821));31897847;;;cycleway;0;0;0
roads.3707;MULTILINESTRING ((1.4597322 43.5873669, 1.4601071 43.5875291, 1.4601919 43.5875677));31898266;Avenue Crampel;;secondary;1;0;50
roads.3708;MULTILINESTRING ((1.4603097 43.5875913, 1.4607054 43.5876211));31898267;Pont des Demoiselles;;secondary;1;1;50
roads.3709;MULTILINESTRING ((1.4597322 43.5873669, 1.459465 43.5872553, 1.4593571 43.5872093, 1.4579241 43.5865969, 1.45731 43.5863572, 1.4569842 43.5862278, 1.4564775 43.5860302, 1.4558465 43.5857667));31898268;Avenue Crampel;;secondary;0;0;50
roads.3710;MULTILINESTRING ((1.4605113 43.5877218, 1.4602984 43.5876595));31898269;Boulevard de la Marne;;residential;1;1;0
roads.3711;MULTILINESTRING ((1.4605113 43.5877218, 1.4602891 43.587736));31898270;Allée des Demoiselles;;secondary;1;1;50
roads.3712;MULTILINESTRING ((1.460199 43.5880804, 1.4602045 43.5879809, 1.4602001 43.5879043, 1.4601897 43.5878472, 1.4601769 43.5877901));31898271;;;cycleway;0;0;0
roads.3713;MULTILINESTRING ((1.4608411 43.5875973, 1.4606871 43.5877312));31898273;Avenue de Saint-Exupéry;;secondary;1;0;50
roads.3714;MULTILINESTRING ((1.4249191 43.5696588, 1.4253755 43.5697704, 1.4257605 43.5698508, 1.4261413 43.5699161, 1.426489 43.5699664, 1.4269674 43.5700298, 1.4277063 43.5701153, 1.4285164 43.5702212, 1.4293 43.5703125));31958397;;A 620;motorway;1;0;90
roads.3715;MULTILINESTRING ((1.4248699 43.5697767, 1.4236191 43.5694748));31958398;;A 620;motorway;1;1;90
roads.3716;MULTILINESTRING ((1.428918 43.570387, 1.4285472 43.5703427, 1.4282406 43.5703035, 1.4276755 43.5702339, 1.4269356 43.570144, 1.4264549 43.5700789, 1.4261025 43.5700299, 1.425696 43.5699589, 1.4253326 43.569885, 1.4248699 43.5697767));31958400;;A 620;motorway;1;0;90
roads.3717;MULTILINESTRING ((1.4295012 43.5703291, 1.4305052 43.5704447, 1.4316377 43.5705753));31958401;;A 620;motorway;1;1;90
roads.3718;MULTILINESTRING ((1.4246328 43.5687757, 1.4247094 43.5688141, 1.4247338 43.5688993, 1.424778 43.5689454, 1.4248377 43.568995, 1.4248759 43.5690426, 1.4249054 43.5691062, 1.4249142 43.5691733, 1.4249148 43.5692481, 1.424945 43.5693045, 1.4249872 43.569371, 1.4250033 43.5694118, 1.424996 43.5694536, 1.4249745 43.5694983, 1.4249287 43.5695329, 1.4248486 43.5695374, 1.4247731 43.5695352, 1.4247277 43.5695606, 1.4247093 43.5698534, 1.4247442 43.56991, 1.4248196 43.5699773, 1.4248175 43.5700015, 1.4248257 43.570069, 1.4248072 43.5701405, 1.4247374 43.5701988, 1.4246412 43.5702752, 1.4246285 43.570305, 1.4245905 43.5707776, 1.4245963 43.5708115, 1.4246218 43.5708378, 1.4246426 43.570863, 1.424664 43.5709029, 1.4246842 43.5709364, 1.4246679 43.5709782, 1.4246378 43.5710145, 1.4245984 43.5710369, 1.424564 43.5710732, 1.4245324 43.5711292, 1.4244941 43.5714919));31959869;Route d'Espagne;;cycleway;0;0;0
